participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
xyz,001,2023-12-04_11h11.35.643,choiceRTT,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
xyz,001,2023-12-04_11h11.35.643,choiceRTT,2023.1.3,MacIntel,60.0024001,c,1,4.0376,,,,,,,,,2.7376,space,2.6461,,0,0,0,3,1,1.3,images/target_cross.jpg
xyz,001,2023-12-04_11h11.35.643,choiceRTT,2023.1.3,MacIntel,60.0024001,v,1,2.4457,,,,,,,,,1.3457,space,0.8978,,0,1,1,5,1,1.1,images/target_square.jpg
xyz,001,2023-12-04_11h11.35.643,choiceRTT,2023.1.3,MacIntel,60.0024001,v,1,2.8036,,,,,,,,,1.5036,space,0.814,,0,2,2,8,1,1.3,images/target_square.jpg
xyz,001,2023-12-04_11h11.35.643,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,2.4805,,,,,,,,,0.9805,space,1.1151,,0,3,3,4,1,1.5,images/target_plus.jpg
xyz,001,2023-12-04_11h11.35.643,choiceRTT,2023.1.3,MacIntel,60.0024001,b,1,2.0544,,,,,,,,,0.7544,space,1.7302,,0,4,4,1,1,1.3,images/target_plus.jpg
