keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
c,1,2.228,,,,,,,,0.928,space,1.263,0,0,0,3,1,1.3,images/target_cross.jpg,1,001,2023-01-10_14h40.04.860,choiceRTT,2021.2.3,MacIntel,62.42197253
c,1,2.178,,,,,,,,0.678,space,0.806,0,1,1,6,1,1.5,images/target_cross.jpg,1,001,2023-01-10_14h40.04.860,choiceRTT,2021.2.3,MacIntel,62.42197253
v,1,1.773,,,,,,,,0.673,space,1.047,0,2,2,5,1,1.1,images/target_square.jpg,1,001,2023-01-10_14h40.04.860,choiceRTT,2021.2.3,MacIntel,62.42197253
v,1,2.029,,,,,,,,0.729,space,0.933,0,3,3,8,1,1.3,images/target_square.jpg,1,001,2023-01-10_14h40.04.860,choiceRTT,2021.2.3,MacIntel,62.42197253
b,1,1.763,,,,,,,,0.463,space,1.329,0,4,4,1,1,1.3,images/target_plus.jpg,1,001,2023-01-10_14h40.04.860,choiceRTT,2021.2.3,MacIntel,62.42197253
c,0,2.006,,,,,,,,0.506,space,1.328,0,5,5,4,1,1.5,images/target_plus.jpg,1,001,2023-01-10_14h40.04.860,choiceRTT,2021.2.3,MacIntel,62.42197253
v,1,2.164,,,,,,,,0.664,space,1.07,0,6,6,2,1,1.5,images/target_square.jpg,1,001,2023-01-10_14h40.04.860,choiceRTT,2021.2.3,MacIntel,62.42197253
b,0,1.738,,,,,,,,0.638,space,0.926,0,7,7,0,1,1.1,images/target_cross.jpg,1,001,2023-01-10_14h40.04.860,choiceRTT,2021.2.3,MacIntel,62.42197253
