participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
11,001,2023-07-14_16h30.55.235,choiceRTT,2023.1.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,
11,001,2023-07-14_16h30.55.235,choiceRTT,2023.1.3,Win32,59.95922773,c,0,3.5928,,,,,,,,,2.0928,v,2.4059,,0,0,0,4,1,1.5,images/target_plus.jpg
11,001,2023-07-14_16h30.55.235,choiceRTT,2023.1.3,Win32,59.95922773,b,1,1.6303,,,,,,,,,0.5303,v,1.7317,,0,1,1,7,1,1.1,images/target_plus.jpg
11,001,2023-07-14_16h30.55.235,choiceRTT,2023.1.3,Win32,59.95922773,c,0,0.8047,,,,,,,,,-0.2953,,,,0,2,2,5,1,1.1,images/target_square.jpg
