keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
b,0,3.6467,,,,,,,,2.1467,b,3.2457,0,0,0,2,1,1.5,images/target_square.jpg,ldöakfj,001,2023-01-11_15h47.16.602,choiceRTT,2021.2.3,Win32,143.8434983
c,1,4.876,,,,,,,,3.576,,,0,1,1,3,1,1.3,images/target_cross.jpg,ldöakfj,001,2023-01-11_15h47.16.602,choiceRTT,2021.2.3,Win32,143.8434983
v,1,3.765,,,,,,,,2.465,,,0,2,2,8,1,1.3,images/target_square.jpg,ldöakfj,001,2023-01-11_15h47.16.602,choiceRTT,2021.2.3,Win32,143.8434983
c,1,4.7028,,,,,,,,3.2028,,,0,3,3,6,1,1.5,images/target_cross.jpg,ldöakfj,001,2023-01-11_15h47.16.602,choiceRTT,2021.2.3,Win32,143.8434983
b,1,3.7126,,,,,,,,2.4126,,,0,4,4,1,1,1.3,images/target_plus.jpg,ldöakfj,001,2023-01-11_15h47.16.602,choiceRTT,2021.2.3,Win32,143.8434983
