keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
b,1,3.6882,,,,,,,,2.5882,space,1.84,0,0,0,7,1,1.1,images/target_plus.jpg,a,001,2022-07-06_13h55.06.832,choiceRTT,2021.2.3,Win32,59.90176111
v,1,2.9303,,,,,,,,1.4303,space,2.0297,0,1,1,2,1,1.5,images/target_square.jpg,a,001,2022-07-06_13h55.06.832,choiceRTT,2021.2.3,Win32,59.90176111
b,1,3.9537,,,,,,,,2.4537,space,1.6462,0,2,2,4,1,1.5,images/target_plus.jpg,a,001,2022-07-06_13h55.06.832,choiceRTT,2021.2.3,Win32,59.90176111
c,1,3.0941,,,,,,,,1.7941,space,0.5747,0,3,3,3,1,1.3,images/target_cross.jpg,a,001,2022-07-06_13h55.06.832,choiceRTT,2021.2.3,Win32,59.90176111
v,0,3.4675,0.575000057,-0.160185213,1,0,0,1.56,,1.9675,space,1.6315,0,4,4,6,1,1.5,images/target_cross.jpg,a,001,2022-07-06_13h55.06.832,choiceRTT,2021.2.3,Win32,59.90176111
b,1,2.9616,0.563888974,-0.178703732,1,0,0,1.2408,,1.6616,space,0.8988,0,5,5,1,1,1.3,images/target_plus.jpg,a,001,2022-07-06_13h55.06.832,choiceRTT,2021.2.3,Win32,59.90176111
