keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
b,0,5.709525,,,,,,,,4.209525,v,4.221695,0,0,0,6,1,1.5,images/target_cross.jpg,,001,2022-03-11_20h17.31.258,choiceRTT,2021.2.3,Win32,60.0240096
v,1,1.086305,,,,,,,,-0.213695,space,6.2452,0,1,1,8,1,1.3,images/target_square.jpg,,001,2022-03-11_20h17.31.258,choiceRTT,2021.2.3,Win32,60.0240096
c,0,1.685715,,,,,,,,0.185715,,,0,2,2,4,1,1.5,images/target_plus.jpg,,001,2022-03-11_20h17.31.258,choiceRTT,2021.2.3,Win32,60.0240096
c,1,2.854535,,,,,,,,1.754535,space,3.0965,0,3,3,0,1,1.1,images/target_cross.jpg,,001,2022-03-11_20h17.31.258,choiceRTT,2021.2.3,Win32,60.0240096
