participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
,001,2024-01-10_15h29.54.991,choiceRTT,2023.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,
,001,2024-01-10_15h29.54.991,choiceRTT,2023.1.3,Win32,60.24096386,c,0,2.9989,,,,,,,,,1.8989,space,6.5368,,0,0,0,7,1,1.1,images/target_plus.jpg
,001,2024-01-10_15h29.54.991,choiceRTT,2023.1.3,Win32,60.24096386,v,1,2.7875,,,,,,,,,1.6875,,,,0,1,1,5,1,1.1,images/target_square.jpg
