keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
b,1,4.819,,,,,,,,3.719,space,15.629,0,0,0,7,1,1.1,images/target_plus.jpg,prueba,001,2023-03-27_22h02.31.943,choiceRTT,2021.2.3,Win32,58.82352941
c,1,5.432,,,,,,,,4.132,space,2.261,0,1,1,3,1,1.3,images/target_cross.jpg,prueba,001,2023-03-27_22h02.31.943,choiceRTT,2021.2.3,Win32,58.82352941
