keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
c,0,3.6635,,,,,,,,2.1635,b,7.4092,0,0,0,4,1,1.5,images/target_plus.jpg,Liz,001,2022-07-16_10h49.05.211,choiceRTT,2021.2.3,Win32,60.29908345
c,0,3.2171,,,,,,,,1.9171,space,6.2333,0,1,1,1,1,1.3,images/target_plus.jpg,Liz,001,2022-07-16_10h49.05.211,choiceRTT,2021.2.3,Win32,60.29908345
b,0,8.2341,,,,,,,,6.9341,b,2.0035,0,2,2,3,1,1.3,images/target_cross.jpg,Liz,001,2022-07-16_10h49.05.211,choiceRTT,2021.2.3,Win32,60.29908345
c,1,6.3843,,,,,,,,5.2843,space,2.4048,0,3,3,0,1,1.1,images/target_cross.jpg,Liz,001,2022-07-16_10h49.05.211,choiceRTT,2021.2.3,Win32,60.29908345
v,1,2.5386,,,,,,,,1.0386,space,2.0295,0,4,4,2,1,1.5,images/target_square.jpg,Liz,001,2022-07-16_10h49.05.211,choiceRTT,2021.2.3,Win32,60.29908345
v,1,2.2694,,,,,,,,0.9694,v,4.4025,0,5,5,8,1,1.3,images/target_square.jpg,Liz,001,2022-07-16_10h49.05.211,choiceRTT,2021.2.3,Win32,60.29908345
v,0,0.9354,,,,,,,,-0.1646,,,0,6,6,7,1,1.1,images/target_plus.jpg,Liz,001,2022-07-16_10h49.05.211,choiceRTT,2021.2.3,Win32,60.29908345
