participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
A,001,2023-11-28_15h48.18.654,choiceRTT,2023.1.3,Linux x86_64,58.61664713,,,,,,,,,,,,,,,,,,,,,,
A,001,2023-11-28_15h48.18.654,choiceRTT,2023.1.3,Linux x86_64,58.61664713,c,0,8.73,,,,,,,,,7.43,space,5.233,,0,0,0,8,1,1.3,images/target_square.jpg
A,001,2023-11-28_15h48.18.654,choiceRTT,2023.1.3,Linux x86_64,58.61664713,b,0,3.106,,,,,,,,,1.606,space,126.496,,0,1,1,6,1,1.5,images/target_cross.jpg
A,001,2023-11-28_15h48.18.654,choiceRTT,2023.1.3,Linux x86_64,58.61664713,b,1,2.563,,,,,,,,,1.463,space,2.822,,0,2,2,7,1,1.1,images/target_plus.jpg
A,001,2023-11-28_15h48.18.654,choiceRTT,2023.1.3,Linux x86_64,58.61664713,c,0,2.339,,,,,,,,,0.839,space,1.226,,0,3,3,2,1,1.5,images/target_square.jpg
A,001,2023-11-28_15h48.18.654,choiceRTT,2023.1.3,Linux x86_64,58.61664713,b,0,2.075,,,,,,,,,0.975,space,0.789,,0,4,4,0,1,1.1,images/target_cross.jpg
A,001,2023-11-28_15h48.18.654,choiceRTT,2023.1.3,Linux x86_64,58.61664713,v,0,1.69,,,,,,,,,0.39,space,1.48,,0,5,5,3,1,1.3,images/target_cross.jpg
