keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
v,1,4.62,,,,,,,,3.12,space,5.8796,0,0,0,2,1,1.5,images/target_square.jpg,bro,001,02-24-2023_09h57.52.611,choiceRTT,2021.2.3,Win32,59.41417622
v,1,3.3183,,,,,,,,2.0183,space,0.7979,0,1,1,8,1,1.3,images/target_square.jpg,bro,001,02-24-2023_09h57.52.611,choiceRTT,2021.2.3,Win32,59.41417622
v,1,1.9947,,,,,,,,0.8947,space,0.396,0,2,2,5,1,1.1,images/target_square.jpg,bro,001,02-24-2023_09h57.52.611,choiceRTT,2021.2.3,Win32,59.41417622
b,1,2.8413,,,,,,,,1.3413,space,0.765,0,3,3,4,1,1.5,images/target_plus.jpg,bro,001,02-24-2023_09h57.52.611,choiceRTT,2021.2.3,Win32,59.41417622
b,1,2.0823,,,,,,,,0.7823,space,0.3233,0,4,4,1,1,1.3,images/target_plus.jpg,bro,001,02-24-2023_09h57.52.611,choiceRTT,2021.2.3,Win32,59.41417622
b,1,2.239,,,,,,,,1.139,space,0.5469,0,5,5,7,1,1.1,images/target_plus.jpg,bro,001,02-24-2023_09h57.52.611,choiceRTT,2021.2.3,Win32,59.41417622
c,1,2.4158,,,,,,,,1.3158,space,0.351,0,6,6,0,1,1.1,images/target_cross.jpg,bro,001,02-24-2023_09h57.52.611,choiceRTT,2021.2.3,Win32,59.41417622
c,1,2.1166,,,,,,,,0.8166,space,0.2536,0,7,7,3,1,1.3,images/target_cross.jpg,bro,001,02-24-2023_09h57.52.611,choiceRTT,2021.2.3,Win32,59.41417622
c,1,2.4604,,,,,,,,0.9604,space,0.2218,0,8,8,6,1,1.5,images/target_cross.jpg,bro,001,02-24-2023_09h57.52.611,choiceRTT,2021.2.3,Win32,59.41417622
