keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
c,0,2.9681,,,,,,,,1.4681,space,4.4038,0,0,0,2,1,1.5,images/target_square.jpg,LKS,001,2022-10-19_20h54.37.740,choiceRTT,2021.2.3,Win32,49.9625281
b,1,2.5704,,,,,,,,1.2704,space,2.7055,0,1,1,1,1,1.3,images/target_plus.jpg,LKS,001,2022-10-19_20h54.37.740,choiceRTT,2021.2.3,Win32,49.9625281
