participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
mm,001,2023-11-07_13h18.03.272,choiceRTT,2023.1.3,Win32,59.69080165,,,,,,,,,,,,,,,,,,,,,,
mm,001,2023-11-07_13h18.03.272,choiceRTT,2023.1.3,Win32,59.69080165,v,0,2.3108,,,,,,,,,1.2108,space,2.597,,0,0,0,0,1,1.1,images/target_cross.jpg
mm,001,2023-11-07_13h18.03.272,choiceRTT,2023.1.3,Win32,59.69080165,v,0,3.4104,,,,,,,,,1.9104,space,4.7336,,0,1,1,4,1,1.5,images/target_plus.jpg
mm,001,2023-11-07_13h18.03.272,choiceRTT,2023.1.3,Win32,59.69080165,v,1,3.1033,,,,,,,,,1.8033,space,2.523,,0,2,2,8,1,1.3,images/target_square.jpg
mm,001,2023-11-07_13h18.03.272,choiceRTT,2023.1.3,Win32,59.69080165,b,1,1.7854,,,,,,,,,0.6854,space,2.2819,,0,3,3,7,1,1.1,images/target_plus.jpg
