participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
k,001,2024-01-15_10h49.03.555,choiceRTT,2023.1.3,Win32,55.24861878,,,,,,,,,,,,,,,,,,,,,,
k,001,2024-01-15_10h49.03.555,choiceRTT,2023.1.3,Win32,55.24861878,c,1,2.2244,,,,,,,,,1.1244,space,4.2846,,0,0,0,0,1,1.1,images/target_cross.jpg
k,001,2024-01-15_10h49.03.555,choiceRTT,2023.1.3,Win32,55.24861878,b,0,6.1144,,,,,,,,,4.6144,space,1.345,,0,1,1,2,1,1.5,images/target_square.jpg
k,001,2024-01-15_10h49.03.555,choiceRTT,2023.1.3,Win32,55.24861878,c,1,2.4919,,,,,,,,,0.9919,space,1.1389,,0,2,2,6,1,1.5,images/target_cross.jpg
k,001,2024-01-15_10h49.03.555,choiceRTT,2023.1.3,Win32,55.24861878,c,0,3.2806,,,,,,,,,1.7806,space,4.7239,,0,3,3,4,1,1.5,images/target_plus.jpg
