keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
c,0,4.599,,,,,,,,3.099,space,4.408,0,0,0,2,1,1.5,images/target_square.jpg,hello,001,2023-04-13_13h58.07.709,choiceRTT,2021.2.3,MacIntel,60.0240096
b,0,3.82,,,,,,,,2.32,space,7.061,0,1,1,6,1,1.5,images/target_cross.jpg,hello,001,2023-04-13_13h58.07.709,choiceRTT,2021.2.3,MacIntel,60.0240096
v,1,2.89,,,,,,,,1.59,space,4.058,0,2,2,8,1,1.3,images/target_square.jpg,hello,001,2023-04-13_13h58.07.709,choiceRTT,2021.2.3,MacIntel,60.0240096
b,0,2.294,,,,,,,,1.194,,,0,3,3,0,1,1.1,images/target_cross.jpg,hello,001,2023-04-13_13h58.07.709,choiceRTT,2021.2.3,MacIntel,60.0240096
