keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
c,1,2.1121,,,,,,,,0.6121,space,2.7948,0,0,0,6,1,1.5,images/target_cross.jpg,hu,001,2023-02-15_09h33.32.946,choiceRTT,2021.2.3,MacIntel,60.0024001
v,0,0.9495,,,,,,,,-0.1505,space,3.0493,0,1,1,0,1,1.1,images/target_cross.jpg,hu,001,2023-02-15_09h33.32.946,choiceRTT,2021.2.3,MacIntel,60.0024001
b,1,0.9028,,,,,,,,-0.1972,space,0.2921,0,2,2,7,1,1.1,images/target_plus.jpg,hu,001,2023-02-15_09h33.32.946,choiceRTT,2021.2.3,MacIntel,60.0024001
b,1,2.21,,,,,,,,0.71,space,1.7224,0,3,3,4,1,1.5,images/target_plus.jpg,hu,001,2023-02-15_09h33.32.946,choiceRTT,2021.2.3,MacIntel,60.0024001
v,1,0.8317,,,,,,,,-0.6683,space,3.5435,0,4,4,2,1,1.5,images/target_square.jpg,hu,001,2023-02-15_09h33.32.946,choiceRTT,2021.2.3,MacIntel,60.0024001
c,0,0.9356,,,,,,,,-0.3644,space,2.0329,0,5,5,8,1,1.3,images/target_square.jpg,hu,001,2023-02-15_09h33.32.946,choiceRTT,2021.2.3,MacIntel,60.0024001
b,0,0.9848,,,,,,,,-0.3152,space,5.9021,0,6,6,3,1,1.3,images/target_cross.jpg,hu,001,2023-02-15_09h33.32.946,choiceRTT,2021.2.3,MacIntel,60.0024001
v,1,0.9184,,,,,,,,-0.1816,,,0,7,7,5,1,1.1,images/target_square.jpg,hu,001,2023-02-15_09h33.32.946,choiceRTT,2021.2.3,MacIntel,60.0024001
