participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
ㅌ,001,2023-10-02_14h46.51.704,choiceRTT,2023.1.3,Win32,59.57345407,,,,,,,,,,,,,,,,,,,,,,
ㅌ,001,2023-10-02_14h46.51.704,choiceRTT,2023.1.3,Win32,59.57345407,v,0,0.4511,,,,,,,,,-0.8489,b,0.483,,0,0,0,3,1,1.3,images/target_cross.jpg
ㅌ,001,2023-10-02_14h46.51.704,choiceRTT,2023.1.3,Win32,59.57345407,b,0,0.3494,,,,,,,,,-1.1506,c,0.3164,,0,1,1,6,1,1.5,images/target_cross.jpg
