participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
asdfdfgj,001,2024-02-16_20h39.14.894,choiceRTT,2023.1.3,Win32,58.13953488,,,,,,,,,,,,,,,,,,,,,,
asdfdfgj,001,2024-02-16_20h39.14.894,choiceRTT,2023.1.3,Win32,58.13953488,c,1,17.5976,,,,,,,,,16.0976,space,4.1468,,0,0,0,6,1,1.5,images/target_cross.jpg
