participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
mathieu,001,2023-08-17_11h58.55.754,choiceRTT,2023.1.3,Linux x86_64,59.95203837,,,,,,,,,,,,,,,,,,,,,,
mathieu,001,2023-08-17_11h58.55.754,choiceRTT,2023.1.3,Linux x86_64,59.95203837,v,1,2.005,,,,,,,,,0.905,space,5.674,,0,0,0,5,1,1.1,images/target_square.jpg
mathieu,001,2023-08-17_11h58.55.754,choiceRTT,2023.1.3,Linux x86_64,59.95203837,c,1,2.994,,,,,,,,,1.694,space,1.803,,0,1,1,3,1,1.3,images/target_cross.jpg
mathieu,001,2023-08-17_11h58.55.754,choiceRTT,2023.1.3,Linux x86_64,59.95203837,b,1,1.774,,,,,,,,,0.474,space,0.913,,0,2,2,1,1,1.3,images/target_plus.jpg
mathieu,001,2023-08-17_11h58.55.754,choiceRTT,2023.1.3,Linux x86_64,59.95203837,b,1,1.774,,,,,,,,,0.674,space,1.128,,0,3,3,7,1,1.1,images/target_plus.jpg
mathieu,001,2023-08-17_11h58.55.754,choiceRTT,2023.1.3,Linux x86_64,59.95203837,c,0,2.225,,,,,,,,,0.725,space,2.61,,0,4,4,2,1,1.5,images/target_square.jpg
mathieu,001,2023-08-17_11h58.55.754,choiceRTT,2023.1.3,Linux x86_64,59.95203837,b,1,2.193,,,,,,,,,0.693,space,0.509,,0,5,5,4,1,1.5,images/target_plus.jpg
mathieu,001,2023-08-17_11h58.55.754,choiceRTT,2023.1.3,Linux x86_64,59.95203837,c,1,1.933,,,,,,,,,0.833,space,1.014,,0,6,6,0,1,1.1,images/target_cross.jpg
mathieu,001,2023-08-17_11h58.55.754,choiceRTT,2023.1.3,Linux x86_64,59.95203837,b,0,1.841,,,,,,,,,0.541,space,1.074,,0,7,7,8,1,1.3,images/target_square.jpg
