participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
petteri,001,2023-11-03_14h54.46.494,choiceRTT,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
petteri,001,2023-11-03_14h54.46.494,choiceRTT,2023.1.3,MacIntel,60.0024001,b,1,2.313,,,,,,,,,1.213,space,8.6305,,0,0,0,7,1,1.1,images/target_plus.jpg
petteri,001,2023-11-03_14h54.46.494,choiceRTT,2023.1.3,MacIntel,60.0024001,b,1,2.057,,,,,,,,,0.757,space,3.9609,,0,1,1,1,1,1.3,images/target_plus.jpg
petteri,001,2023-11-03_14h54.46.494,choiceRTT,2023.1.3,MacIntel,60.0024001,b,1,2.2337,,,,,,,,,0.7337,space,2.6528,,0,2,2,4,1,1.5,images/target_plus.jpg
petteri,001,2023-11-03_14h54.46.494,choiceRTT,2023.1.3,MacIntel,60.0024001,v,1,2.573,,,,,,,,,1.073,space,3.3168,,0,3,3,2,1,1.5,images/target_square.jpg
