participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
mb,001,2024-01-28_11h30.05.082,choiceRTT,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,
mb,001,2024-01-28_11h30.05.082,choiceRTT,2023.1.3,MacIntel,59.88023952,v,1,3.2049,,,,,,,,,2.1049,space,3.7105,,0,0,0,5,1,1.1,images/target_square.jpg
mb,001,2024-01-28_11h30.05.082,choiceRTT,2023.1.3,MacIntel,59.88023952,c,1,3.8107,,,,,,,,,2.3107,space,5.5981,,0,1,1,6,1,1.5,images/target_cross.jpg
mb,001,2024-01-28_11h30.05.082,choiceRTT,2023.1.3,MacIntel,59.88023952,b,1,2.2303,,,,,,,,,0.9303,space,1.3977,,0,2,2,1,1,1.3,images/target_plus.jpg
mb,001,2024-01-28_11h30.05.082,choiceRTT,2023.1.3,MacIntel,59.88023952,v,1,2.5495,,,,,,,,,1.2495,space,0.85,,0,3,3,8,1,1.3,images/target_square.jpg
mb,001,2024-01-28_11h30.05.082,choiceRTT,2023.1.3,MacIntel,59.88023952,b,0,1.9347,,,,,,,,,0.8347,space,1.7808,,0,4,4,0,1,1.1,images/target_cross.jpg
