my.response.keys, my.response.corr, my.response.rt, my.mouseResp.x, my.mouseResp.y, my.mouseResp.leftButton, my.mouseResp.midButton, my.mouseResp.rightButton, my.mouseResp.RT, my.mouseResp.clicked_name, my.practiceTrials.thisRepN, my.practiceTrials.thisTrialN, my.practiceTrials.thisN, my.practiceTrials.thisIndex, my.practiceTrials.ran, my.practiceTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate
, 0, , -0.11888888888888889, -0.07111111111111111, 1, 0, 0, 3.850999999999999, my.targImage, 1, 0, 8, 5, 1, 7, 1, -0.125, v, demo, 001, Mon Aug 20 2018 20:39:20 GMT-0400 (Cuba Daylight Time), choiceRTT, 60
, 0, , -0.3, -0.03888888888888889, 1, 0, 0, 1.3679999999999986, my.targImage, 1, 0, 8, 5, 1, 7, 1, -0.125, v, demo, 001, Mon Aug 20 2018 20:39:20 GMT-0400 (Cuba Daylight Time), choiceRTT, 60
, 0, , -0.39444444444444443, -0.03, 1, 0, 0, 0.6990000000000016, my.targImage, 1, 0, 8, 5, 1, 7, 1, -0.125, v, demo, 001, Mon Aug 20 2018 20:39:20 GMT-0400 (Cuba Daylight Time), choiceRTT, 60
, 0, , 0.06333333333333334, -0.023333333333333334, 1, 0, 0, 1.282, my.targImage, 1, 0, 8, 5, 1, 7, 1, -0.125, v, demo, 001, Mon Aug 20 2018 20:39:20 GMT-0400 (Cuba Daylight Time), choiceRTT, 60
, 0, , 0.36666666666666664, -0.0044444444444444444, 1, 0, 0, 0.6820000000000022, my.targImage, 1, 0, 8, 5, 1, 7, 1, -0.125, v, demo, 001, Mon Aug 20 2018 20:39:20 GMT-0400 (Cuba Daylight Time), choiceRTT, 60
, 0, , 0.36, 0.008888888888888889, 1, 0, 0, 0.6010000000000026, my.targImage, 1, 0, 8, 5, 1, 7, 1, -0.125, v, demo, 001, Mon Aug 20 2018 20:39:20 GMT-0400 (Cuba Daylight Time), choiceRTT, 60
, 0, , 0.09555555555555556, 0.0033333333333333335, 1, 0, 0, 0.5329999999999977, my.targImage, 1, 0, 8, 5, 1, 7, 1, -0.125, v, demo, 001, Mon Aug 20 2018 20:39:20 GMT-0400 (Cuba Daylight Time), choiceRTT, 60
, 0, , -0.15, 0.008888888888888889, 1, 0, 0, 0.7330000000000005, my.targImage, 1, 0, 8, 5, 1, 7, 1, -0.125, v, demo, 001, Mon Aug 20 2018 20:39:20 GMT-0400 (Cuba Daylight Time), choiceRTT, 60
