keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
c,0,14.8775,,,,,,,,13.3775,space,11.321,0,0,0,2,1,1.5,images/target_square.jpg,Ana,001,2023-04-02_20h59.38.221,choiceRTT,2021.2.3,Win32,59.63029219
v,0,2.3962,,,,,,,,1.0962,,,0,1,1,1,1,1.3,images/target_plus.jpg,Ana,001,2023-04-02_20h59.38.221,choiceRTT,2021.2.3,Win32,59.63029219
