keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
c,0,10.1713,-0.275,-0.077777778,1,0,0,7.8085,,8.8713,c,3.9473,0,0,0,1,1,1.3,images/target_plus.jpg,Claudia,001,2023-04-24_13h38.18.783,choiceRTT,2021.2.3,Win32,59.91970759
b,1,1.5152,,,,,,,,0.0152,c,0.9257,0,1,1,4,1,1.5,images/target_plus.jpg,Claudia,001,2023-04-24_13h38.18.783,choiceRTT,2021.2.3,Win32,59.91970759
v,0,0.9409,,,,,,,,-0.1591,,,0,2,2,7,1,1.1,images/target_plus.jpg,Claudia,001,2023-04-24_13h38.18.783,choiceRTT,2021.2.3,Win32,59.91970759
c,0,0.1887,,,,,,,,-1.1113,c,0.4997,0,3,3,8,1,1.3,images/target_square.jpg,Claudia,001,2023-04-24_13h38.18.783,choiceRTT,2021.2.3,Win32,59.91970759
c,1,0.7299,,,,,,,,-0.5701,c,1.8547,0,4,4,3,1,1.3,images/target_cross.jpg,Claudia,001,2023-04-24_13h38.18.783,choiceRTT,2021.2.3,Win32,59.91970759
v,1,0.4386,,,,,,,,-1.0614,b,0.3434,0,5,5,2,1,1.5,images/target_square.jpg,Claudia,001,2023-04-24_13h38.18.783,choiceRTT,2021.2.3,Win32,59.91970759
v,1,1.1972,,,,,,,,0.0972,v,0.5293,0,6,6,5,1,1.1,images/target_square.jpg,Claudia,001,2023-04-24_13h38.18.783,choiceRTT,2021.2.3,Win32,59.91970759
v,0,2.2368,,,,,,,,1.1368,c,4.7108,0,7,7,0,1,1.1,images/target_cross.jpg,Claudia,001,2023-04-24_13h38.18.783,choiceRTT,2021.2.3,Win32,59.91970759
v,0,0.0043,,,,,,,,-1.4957,c,0.2394,0,8,8,6,1,1.5,images/target_cross.jpg,Claudia,001,2023-04-24_13h38.18.783,choiceRTT,2021.2.3,Win32,59.91970759
