keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
c,0,2.7537,,,,,,,,1.4537,space,4.2915,0,0,0,1,1,1.3,images/target_plus.jpg,boop,001,2023-03-21_11h49.14.383,choiceRTT,2021.2.3,MacIntel,60.0024001
c,1,4.3671,,,,,,,,3.2671,space,1.472,0,1,1,0,1,1.1,images/target_cross.jpg,boop,001,2023-03-21_11h49.14.383,choiceRTT,2021.2.3,MacIntel,60.0024001
b,1,2.5536,,,,,,,,1.4536,space,1.2293,0,2,2,7,1,1.1,images/target_plus.jpg,boop,001,2023-03-21_11h49.14.383,choiceRTT,2021.2.3,MacIntel,60.0024001
